cbcl_q06_p,cbcl_q07_p,cbcl_q15_p,cbcl_q24_p,cbcl_q44_p,cbcl_q53_p,cbcl_q55_p,cbcl_q56h_p,cbcl_q74_p,cbcl_q77_p,cbcl_q93_p,cbcl_q98_p,cbcl_q107_p,cbcl_q108_p,cbcl_q109_p,cbcl_q110_p,Count
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,53
0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3
0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2
0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,75
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,48
0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1
0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7
0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,4
0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1
0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,2
0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0,1,0,0,0,0,0,0,1,0,1,0,2,2,1,0,1
0,1,0,0,0,0,0,0,1,0,1,2,0,0,1,0,2
0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,7
0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,9
0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,0,1
0,1,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1
0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1
0,1,0,0,0,0,0,0,1,0,2,0,2,0,1,0,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5
0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1
0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,2
0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,4
0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,2
0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1
0,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1
0,1,0,0,0,0,0,0,1,1,2,0,0,0,2,0,1
0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1
0,1,0,0,0,0,0,0,1,2,2,0,0,1,1,0,1
0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5
0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1
0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,6
0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1
0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1
0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,8
0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,4
0,1,0,0,0,0,0,0,2,0,1,0,0,1,1,0,2
0,1,0,0,0,0,0,0,2,0,1,1,0,0,2,0,1
0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3
0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,2
0,1,0,0,0,0,0,0,2,0,2,0,0,2,1,0,1
0,1,0,0,0,0,0,0,2,0,2,0,1,0,1,0,1
0,1,0,0,0,0,0,0,2,0,2,0,1,0,2,0,1
0,1,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1
0,1,0,0,0,0,0,0,2,1,1,2,0,0,2,0,1
0,1,0,0,0,0,0,0,2,1,2,0,0,1,1,0,1
0,1,0,0,0,0,0,0,2,2,1,0,0,0,2,0,1
0,1,0,0,0,0,0,0,2,2,2,0,0,2,1,0,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0,0,0,1,0,1,0,0,2,0,1,0,1
0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3
0,1,0,0,0,0,0,1,1,0,0,2,0,0,1,0,1
0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1
0,1,0,0,0,0,0,1,1,0,1,0,0,2,1,0,1
0,1,0,0,0,0,0,1,1,0,2,0,0,1,1,0,1
0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,1
0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5
0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2
0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3
0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1
0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,1
0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,5
0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,0,1
0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,1,1
0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1
0,1,0,0,0,0,2,0,0,1,2,0,0,0,1,0,1
0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1
0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2
0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1
0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,4
0,1,0,0,0,1,0,0,1,0,2,0,0,2,1,0,1
0,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1
0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,2
0,1,0,0,0,1,0,0,1,1,2,0,0,0,1,0,1
0,1,0,0,0,1,0,0,2,0,1,0,1,2,2,0,1
0,1,0,0,0,1,0,0,2,0,2,0,0,0,1,0,1
0,1,0,0,0,1,0,1,1,0,2,0,0,0,1,0,1
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17
0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,6
0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4
0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2
0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1
0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1
0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8
0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2
0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
0,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1
0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,5
0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,4
0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,2
0,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1
0,1,0,0,0,1,1,0,1,0,2,2,0,0,0,0,1
0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1
0,1,0,0,0,1,1,0,1,1,2,0,0,1,1,0,1
0,1,0,0,0,1,1,0,2,0,2,0,0,0,0,0,1
0,1,0,0,0,1,1,0,2,0,2,0,0,1,0,0,1
0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
0,1,0,0,0,1,1,1,0,0,2,0,1,0,1,0,1
0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1
0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1
0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2
0,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,1
0,1,0,0,0,1,2,0,0,0,1,0,0,0,2,0,1
0,1,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1
0,1,0,0,0,1,2,0,1,0,1,0,0,0,0,0,4
0,1,0,0,0,1,2,0,1,0,1,0,0,0,1,0,2
0,1,0,0,0,1,2,0,1,0,1,0,0,0,1,1,1
0,1,0,0,0,1,2,0,1,0,1,0,0,1,1,0,1
0,1,0,0,0,1,2,0,2,2,2,0,1,2,2,0,1
0,1,0,0,0,2,0,0,2,1,1,0,0,0,0,0,1
0,1,0,0,0,2,0,1,0,1,0,0,0,2,1,0,1
0,1,0,0,0,2,0,1,1,0,1,0,0,0,0,0,1
0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,2
0,1,0,0,0,2,1,0,1,0,1,0,0,0,1,0,1
0,1,0,0,0,2,1,1,1,0,2,0,0,0,2,0,1
0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3
0,1,0,0,0,2,2,0,0,0,0,0,0,1,1,0,1
0,1,0,0,0,2,2,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,2,2,0,0,0,0,0,1,2,2,0,1
0,1,0,0,0,2,2,0,0,0,1,2,0,0,2,0,1
0,1,0,0,0,2,2,0,0,1,1,0,0,0,1,0,1
0,1,0,0,0,2,2,0,0,1,2,0,0,0,2,0,1
0,1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,3
0,1,0,0,0,2,2,0,1,0,0,0,0,0,2,0,1
0,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,1
0,1,0,0,0,2,2,0,1,0,1,0,0,0,1,0,2
0,1,0,0,0,2,2,0,1,0,2,0,0,0,1,0,1
0,1,0,0,0,2,2,0,1,0,2,0,0,2,2,0,1
0,1,0,0,0,2,2,0,1,1,1,0,0,0,0,0,1
0,1,0,0,0,2,2,0,2,0,0,0,0,0,1,0,1
0,1,0,0,0,2,2,0,2,0,1,0,0,0,1,0,1
0,1,0,0,0,2,2,0,2,0,2,0,0,0,1,0,1
0,1,0,0,0,2,2,1,0,0,0,2,0,0,1,0,1
0,1,0,0,0,2,2,1,1,0,1,0,0,0,1,0,1
0,1,0,0,0,2,2,1,1,0,2,0,0,0,2,0,1
0,1,0,0,0,2,2,1,1,1,1,0,0,0,1,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29
0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1
0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1
0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,27
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10
0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1
0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,31
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,22
0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,4
0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
0,1,0,0,1,0,0,0,1,0,0,0,1,2,0,0,1
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,1,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1
0,1,0,0,1,0,0,0,1,0,0,2,0,1,2,0,1
0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,28
0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,25
0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,3
0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1
0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1
0,1,0,0,1,0,0,0,1,0,1,0,0,2,1,0,1
0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1
0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2
0,1,0,0,1,0,0,0,1,0,2,0,0,0,1,0,2
0,1,0,0,1,0,0,0,1,0,2,0,0,0,2,0,1
0,1,0,0,1,0,0,0,1,0,2,0,0,1,1,0,1
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1
0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,2
0,1,0,0,1,0,0,0,1,1,1,0,0,0,2,0,1
0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1
0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,1
0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1
0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,0,2
0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,0,1
0,1,0,0,1,0,0,0,2,0,2,0,0,0,1,0,2
0,1,0,0,1,0,0,0,2,0,2,0,0,0,1,2,1
0,1,0,0,1,0,0,0,2,0,2,1,0,0,2,0,1
0,1,0,0,1,0,0,0,2,1,1,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2
0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
0,1,0,0,1,0,1,0,1,0,1,2,0,0,0,0,1
0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
0,1,0,0,1,0,1,0,2,0,0,0,1,1,1,0,1
0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2
0,1,0,0,1,1,0,0,0,0,2,0,0,0,1,0,1
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3
0,1,0,0,1,1,0,0,1,0,0,2,0,0,1,0,1
0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,6
0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,3
0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,2
0,1,0,0,1,1,0,0,1,0,2,0,0,0,1,0,1
0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1
0,1,0,0,1,1,0,0,1,2,1,0,0,0,0,0,1
0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1
0,1,0,0,1,1,0,0,2,0,1,0,0,1,2,0,1
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6
0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,3
0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,2
0,1,0,0,1,1,1,0,0,0,1,0,0,0,2,0,1
0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1
0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1
0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
0,1,0,0,1,1,1,0,1,0,0,0,0,2,1,0,1
0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,2
0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,2
0,1,0,0,1,1,1,0,1,0,1,0,0,2,0,0,1
0,1,0,0,1,1,1,0,1,0,2,0,0,0,2,0,1
0,1,0,0,1,1,1,0,1,1,1,0,0,0,2,0,1
0,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1
0,1,0,0,1,1,1,0,2,0,0,0,0,0,1,0,1
0,1,0,0,1,1,1,0,2,0,2,0,0,0,1,0,1
0,1,0,0,1,1,1,0,2,2,1,0,0,0,2,0,1
0,1,0,0,1,1,1,2,1,0,0,0,2,2,2,0,1
0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1
0,1,0,0,1,1,2,0,1,0,0,0,0,0,2,0,2
0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,1
0,1,0,0,1,1,2,0,1,0,2,0,0,0,0,0,1
0,1,0,0,1,1,2,0,1,0,2,0,0,1,0,0,1
0,1,0,0,1,1,2,0,1,1,1,2,0,0,1,0,1
0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1
0,1,0,0,1,2,1,0,2,1,1,0,0,0,1,0,1
0,1,0,0,1,2,2,0,0,0,0,0,0,0,1,0,1
0,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,1
0,1,0,0,1,2,2,0,0,0,1,0,0,0,1,0,1
0,1,0,0,1,2,2,0,1,0,1,0,0,0,1,0,1
0,1,0,0,1,2,2,0,1,0,1,0,0,0,2,0,1
0,1,0,0,1,2,2,0,1,0,1,0,0,2,1,0,1
0,1,0,0,1,2,2,0,1,0,2,0,0,0,2,0,1
0,1,0,0,1,2,2,0,2,0,2,0,0,0,1,0,1
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,12
0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1
0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4
0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1
0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1
0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,0,2,0,0,0,0,0,0,2,0,0,1,0,1
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,9
0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,2
0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1
0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2
0,1,0,0,2,0,0,0,0,0,1,0,0,1,1,0,1
0,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1
0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4
0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,4
0,1,0,0,2,0,0,0,0,0,2,2,0,0,2,0,1
0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,2,0,0,0,0,2,1,0,0,0,1,0,1
0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,23
0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,18
0,1,0,0,2,0,0,0,1,0,0,0,0,0,2,0,1
0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2
0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,1
0,1,0,0,2,0,0,0,1,0,0,0,0,2,1,0,2
0,1,0,0,2,0,0,0,1,0,0,2,0,0,1,0,1
0,1,0,0,2,0,0,0,1,0,0,2,0,1,1,0,1
0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,17
0,1,0,0,2,0,0,0,1,0,1,0,0,0,1,0,15
0,1,0,0,2,0,0,0,1,0,1,0,0,0,2,0,1
0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1
0,1,0,0,2,0,0,0,1,0,1,0,0,2,1,0,1
0,1,0,0,2,0,0,0,1,0,1,0,1,1,1,0,1
0,1,0,0,2,0,0,0,1,0,2,0,0,0,0,0,1
0,1,0,0,2,0,0,0,1,0,2,0,0,0,2,0,1
0,1,0,0,2,0,0,0,1,0,2,0,0,1,2,0,1
0,1,0,0,2,0,0,0,1,0,2,0,0,2,1,0,2
0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2
0,1,0,0,2,0,0,0,1,1,1,0,0,0,1,0,1
0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1
0,1,0,0,2,0,0,0,2,0,0,0,0,2,1,0,1
0,1,0,0,2,0,0,0,2,0,0,0,1,1,0,0,1
0,1,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1
0,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,1
0,1,0,0,2,0,0,0,2,0,1,0,0,0,1,0,2
0,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,1
0,1,0,0,2,0,0,0,2,0,2,0,0,0,1,0,1
0,1,0,0,2,0,0,0,2,0,2,0,0,0,2,0,1
0,1,0,0,2,0,0,0,2,0,2,0,0,1,1,0,1
0,1,0,0,2,0,0,0,2,1,1,0,0,0,0,0,1
0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,2,0,0,1,0,0,0,0,0,1,1,1,1
0,1,0,0,2,0,0,1,0,0,0,2,0,2,1,0,1
0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0,2,0,0,1,1,0,1,0,0,0,1,0,1
0,1,0,0,2,0,0,1,2,0,2,0,0,0,2,0,1
0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2
0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,1
0,1,0,0,2,0,1,0,1,0,1,0,0,0,1,0,1
0,1,0,0,2,0,1,0,2,0,1,0,0,0,0,0,1
0,1,0,0,2,0,2,0,0,0,1,0,0,2,0,0,1
0,1,0,0,2,0,2,0,2,0,2,0,0,0,2,0,1
0,1,0,0,2,0,2,0,2,1,2,0,0,0,0,0,1
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1
0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1
0,1,0,0,2,1,0,0,0,0,1,1,0,0,1,2,1
0,1,0,0,2,1,0,0,0,0,2,0,0,0,1,0,1
0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,3
0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,2
0,1,0,0,2,1,0,0,1,0,1,0,0,0,1,0,1
0,1,0,0,2,1,0,0,1,0,1,0,0,1,0,0,1
0,1,0,0,2,1,0,0,1,0,2,0,0,0,0,0,2
0,1,0,0,2,1,0,0,2,0,1,0,0,0,2,0,2
0,1,0,0,2,1,0,0,2,0,1,1,1,0,1,0,1
0,1,0,0,2,1,0,1,0,0,0,0,0,0,2,0,1
0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,2
0,1,0,0,2,1,1,0,0,0,1,0,0,0,1,0,1
0,1,0,0,2,1,1,0,0,0,1,0,0,1,0,0,1
0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,2
0,1,0,0,2,1,1,0,1,0,1,0,0,0,0,0,1
0,1,0,0,2,1,1,0,1,0,1,0,0,0,1,0,1
0,1,0,0,2,1,1,0,1,0,1,0,0,1,1,0,1
0,1,0,0,2,1,1,0,1,0,2,0,0,1,1,0,1
0,1,0,0,2,1,1,2,2,0,2,0,0,0,2,0,1
0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2
0,1,0,0,2,1,2,0,1,0,1,0,0,0,1,0,1
0,1,0,0,2,1,2,0,2,0,0,0,0,0,0,0,2
0,1,0,0,2,1,2,0,2,1,2,0,0,1,1,0,1
0,1,0,0,2,2,0,0,1,0,1,0,0,0,1,0,1
0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1
