cbcl_q09_p,cbcl_q18_p,cbcl_q40_p,cbcl_q46_p,cbcl_q58_p,cbcl_q59_p,cbcl_q60_p,cbcl_q66_p,cbcl_q70_p,cbcl_q76_p,cbcl_q83_p,cbcl_q84_p,cbcl_q85_p,cbcl_q92_p,cbcl_q100_p,Count
0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2
0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1
0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,3
0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,1
0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2
0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1
0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,1
0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1
0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1
0,0,0,2,0,2,0,0,0,0,1,0,0,1,0,1
0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3
0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1
0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2
0,0,0,2,1,0,0,0,0,0,1,0,0,2,0,1
0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,1
0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1
0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,2,1,0,0,2,0,2,1,0,1,2,2,1
0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1
0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,1
0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,1
0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1
0,0,0,2,2,0,0,0,0,1,0,0,1,0,1,1
0,0,0,2,2,0,0,0,0,2,0,1,0,0,0,1
0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1
0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1
0,0,1,0,1,0,0,0,0,0,2,0,0,1,1,1
0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,1
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,2,1,0,0,0,2,1
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
0,0,1,0,1,0,0,1,1,0,0,1,0,2,0,1
0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,1
0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
0,0,1,1,0,0,0,0,1,0,2,0,0,0,1,1
0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1
0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,1
0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1
0,1,0,2,2,1,0,0,0,0,0,0,0,1,2,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1
0,1,1,0,1,0,0,1,0,1,0,0,0,1,2,1
0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,124
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26
1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13
1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7
1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6
1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18
1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,11
1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2
1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3
1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2
1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2
1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17
1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2
1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7
1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2
1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1
1,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1
1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1
1,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1
1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2
1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8
1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1
1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
1,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7
1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,9
1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4
1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1
1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2
1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1
1,0,0,0,0,0,0,0,0,1,2,0,0,0,2,2
1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1
1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,2
1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,1
1,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1
1,0,0,0,0,0,0,0,0,1,2,1,0,2,0,1
1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2
1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4
1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1
1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1
1,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1
1,0,0,0,0,0,0,0,0,2,0,1,1,0,2,1
1,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1
1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1
1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,3
1,0,0,0,0,0,0,0,0,2,2,0,0,1,1,2
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,1
1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2
1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2
1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2
1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2
1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2
1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4
1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1
1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1
1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3
1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1
1,0,0,0,0,0,0,1,0,2,0,1,0,1,0,1
1,0,0,0,0,0,0,1,0,2,2,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1
1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1
1,0,0,0,0,0,0,2,0,0,0,2,0,2,0,1
1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1
1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,1
1,0,0,0,0,0,0,2,0,0,2,1,1,1,0,1
1,0,0,0,0,0,0,2,0,1,2,1,1,1,1,1
1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1
1,0,0,0,0,0,0,2,0,2,0,0,0,0,2,1
1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1
1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,161
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,40
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5
1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13
1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,37
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10
1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,13
1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,6
1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1
1,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5
1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2
1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1
1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3
1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2
1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,3
1,0,0,0,1,0,0,0,0,0,1,1,2,0,1,1
1,0,0,0,1,0,0,0,0,0,1,1,2,2,1,1
1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,6
1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1
1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1
1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,1
1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,2,0,1,0,1,1
1,0,0,0,1,0,0,0,0,0,2,0,1,1,1,1
1,0,0,0,1,0,0,0,0,0,2,1,1,0,0,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6
1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1
1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,2
1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4
1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5
1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1
1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,3
1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2
1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,2
1,0,0,0,1,0,0,0,0,1,1,0,1,2,1,1
1,0,0,0,1,0,0,0,0,1,1,1,1,0,2,1
1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
1,0,0,0,1,0,0,0,0,1,2,0,0,0,1,1
1,0,0,0,1,0,0,0,0,1,2,0,0,1,1,1
1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,1
1,0,0,0,1,0,0,0,0,1,2,1,0,0,1,1
1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1
1,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1
1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,1
1,0,0,0,1,0,0,0,0,2,0,0,2,0,1,1
1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,2
1,0,0,0,1,0,0,0,0,2,1,0,0,0,2,1
1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5
1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,2
1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,2
1,0,0,0,1,0,0,1,0,0,0,1,1,2,1,1
1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,10
1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2
1,0,0,0,1,0,0,1,0,0,1,0,0,2,1,1
1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2
1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1
1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,2
1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1
1,0,0,0,1,0,0,1,0,0,2,0,0,2,0,1
1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,1
1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1
1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1
1,0,0,0,1,0,0,1,0,1,2,0,0,1,1,1
1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,1
1,0,0,0,1,0,0,1,0,2,0,1,0,1,1,1
1,0,0,0,1,0,0,1,0,2,0,1,1,1,2,1
1,0,0,0,1,0,0,1,0,2,2,0,0,0,2,1
1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,2,0,1,0,0,0,1,1,1
1,0,0,0,1,0,0,2,0,1,0,2,0,0,0,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2
1,0,0,0,1,0,1,0,0,0,2,0,0,2,1,1
1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1
1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,0,0,1,0,2,1,0,0,1,0,0,2,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
1,0,0,0,1,1,0,0,0,0,0,0,1,1,2,1
1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,1,0,0,0,2,1
1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1
1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1
1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1
1,0,0,0,1,1,2,0,0,1,0,0,0,1,2,1
1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17
1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,8
1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1
1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,6
1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2
1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1
1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2
1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1
1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2
1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1
1,0,0,0,2,0,0,0,0,0,0,1,2,0,0,1
1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,4
1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,7
1,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1
1,0,0,0,2,0,0,0,0,0,1,0,0,1,2,2
1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1
1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2
1,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1
1,0,0,0,2,0,0,0,0,0,1,1,2,1,0,1
1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2
1,0,0,0,2,0,0,0,0,0,2,0,0,2,1,1
1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1
1,0,0,0,2,0,0,0,0,0,2,0,1,1,1,1
1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,5
1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1
1,0,0,0,2,0,0,0,0,1,0,0,0,2,0,1
1,0,0,0,2,0,0,0,0,1,0,0,1,1,1,1
1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1
1,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1
1,0,0,0,2,0,0,0,0,1,1,0,1,2,0,1
1,0,0,0,2,0,0,0,0,1,2,0,2,0,0,1
1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1
1,0,0,0,2,0,0,0,0,2,1,0,0,1,0,1
1,0,0,0,2,0,0,0,0,2,2,1,0,0,1,1
1,0,0,0,2,0,0,0,1,0,1,1,1,0,0,1
1,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1
1,0,0,0,2,0,0,1,0,0,1,0,0,2,0,1
1,0,0,0,2,0,0,1,0,0,2,0,0,0,0,1
1,0,0,0,2,0,0,1,0,0,2,0,1,0,0,1
1,0,0,0,2,0,0,1,0,0,2,1,1,0,0,1
1,0,0,0,2,0,0,1,0,1,0,0,0,1,1,2
1,0,0,0,2,0,0,1,0,1,2,1,1,1,1,1
1,0,0,0,2,0,0,1,0,2,0,0,0,1,0,1
1,0,0,0,2,0,0,1,0,2,0,0,0,1,2,1
1,0,0,0,2,0,0,1,0,2,2,0,1,0,1,1
1,0,0,0,2,0,0,1,1,1,2,0,0,0,0,1
1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1
1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,2
1,0,0,0,2,0,0,2,0,0,0,1,1,0,0,1
1,0,0,0,2,0,0,2,0,1,1,0,1,1,0,1
1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2
